county,tract,cd106,cntyname,pop2k,afact106
42079,2144,11,Luzerne PA,2205,1
42079,2145,11,Luzerne PA,1753,1
42079,2146,11,Luzerne PA,4190,1
42079,2147,11,Luzerne PA,2938,1
42079,2148,11,Luzerne PA,1067,1
42079,2149,11,Luzerne PA,1540,1
42079,2150,11,Luzerne PA,1647,1
42079,2151,11,Luzerne PA,2866,1
42079,2152,11,Luzerne PA,3235,1
42079,2153,11,Luzerne PA,3983,1
42079,2154,11,Luzerne PA,2359,1
42079,2155.01,11,Luzerne PA,3995,1
42079,2155.02,11,Luzerne PA,5593,1
42079,2155.03,11,Luzerne PA,2460,1
42079,2155.04,11,Luzerne PA,3892,1
42079,2156,11,Luzerne PA,5006,1
42079,2157.01,11,Luzerne PA,2568,1
42079,2157.02,11,Luzerne PA,2100,1
42079,2158,11,Luzerne PA,2742,1
42079,2159,11,Luzerne PA,3545,1
42079,2160,11,Luzerne PA,959,1
42079,2161,11,Luzerne PA,4269,1
42079,2162,11,Luzerne PA,5252,1
42079,2164,11,Luzerne PA,2132,1
42079,2165.01,11,Luzerne PA,1958,1
42079,2165.02,11,Luzerne PA,3652,1
42079,2166,11,Luzerne PA,7166,1
42079,2167,11,Luzerne PA,3643,1
42079,2168,11,Luzerne PA,3467,1
42079,2169,11,Luzerne PA,4245,1
42079,2170.01,11,Luzerne PA,1895,1
42079,2170.02,11,Luzerne PA,2860,1
42079,2171,11,Luzerne PA,3151,1
42079,2172,11,Luzerne PA,2850,1
42079,2173,11,Luzerne PA,3652,1
42079,2174,11,Luzerne PA,1624,1
42079,2175,11,Luzerne PA,2242,1
42079,2176,11,Luzerne PA,2460,1
42079,2177,11,Luzerne PA,4351,1
42079,2178,11,Luzerne PA,2999,1
42079,2179,11,Luzerne PA,3542,1
42081,1,10,Lycoming PA,3254,1
42081,2,10,Lycoming PA,2283,1
42081,3,10,Lycoming PA,5973,1
42081,4,10,Lycoming PA,5046,1
42081,5,10,Lycoming PA,3036,1
42081,6,10,Lycoming PA,3058,1
42081,8,10,Lycoming PA,2140,1
42081,9,10,Lycoming PA,2617,1
42081,10,10,Lycoming PA,3299,1
42081,101,5,Lycoming PA,1303,0.5282
42081,101,10,Lycoming PA,1164,0.4718
42081,102,5,Lycoming PA,1161,1
42081,103,5,Lycoming PA,3568,1
42081,104,10,Lycoming PA,5581,1
42081,105,10,Lycoming PA,6076,1
42081,106,10,Lycoming PA,4392,1
42081,107,10,Lycoming PA,5962,1
42081,108,10,Lycoming PA,7209,1
42081,109,10,Lycoming PA,2659,1
42081,110,10,Lycoming PA,4777,1
42081,111,10,Lycoming PA,5641,1
42081,112,10,Lycoming PA,5235,1
42081,113,10,Lycoming PA,7905,1
42081,114,5,Lycoming PA,993,0.5807
42081,114,10,Lycoming PA,717,0.4193
42081,116,10,Lycoming PA,7692,1
42081,117,5,Lycoming PA,1613,0.2082
42081,117,10,Lycoming PA,6136,0.7918
42081,118,5,Lycoming PA,3439,1
42081,119,5,Lycoming PA,6115,1
42083,4201,5,Mc Kean PA,3712,1
42083,4202,5,Mc Kean PA,3355,1
42083,4203,5,Mc Kean PA,2758,1
42083,4204,5,Mc Kean PA,3062,1
42083,4205,5,Mc Kean PA,3325,1
42083,4206,5,Mc Kean PA,6016,1
42083,4207,5,Mc Kean PA,4787,1
42083,4208,5,Mc Kean PA,4152,1
42083,4209,5,Mc Kean PA,2504,1
42083,4210,5,Mc Kean PA,5745,1
42083,4211,5,Mc Kean PA,3955,1
42083,4212,5,Mc Kean PA,2565,1
42085,301,21,Mercer PA,2524,1
42085,302,21,Mercer PA,751,1
42085,303,21,Mercer PA,4267,1
42085,304,21,Mercer PA,3027,1
42085,305,21,Mercer PA,2680,1
42085,306,21,Mercer PA,3079,1
42085,307,21,Mercer PA,1310,1
42085,308,21,Mercer PA,1656,1
42085,309,21,Mercer PA,3102,1
42085,310,21,Mercer PA,748,1
42085,311,21,Mercer PA,1871,1
42085,312,21,Mercer PA,5147,1
42085,313,21,Mercer PA,2563,1
42085,314,21,Mercer PA,5411,1
42085,315,21,Mercer PA,1147,1
42085,316,21,Mercer PA,1955,1
42085,317,21,Mercer PA,2545,1
42085,318,21,Mercer PA,5092,1
42085,319,21,Mercer PA,4913,1
42085,320,21,Mercer PA,5354,1
42085,321,21,Mercer PA,3379,1
42085,322,21,Mercer PA,3001,1
42085,323,21,Mercer PA,3490,1
42085,324,21,Mercer PA,6593,1
42085,325.01,21,Mercer PA,6205,1
42085,325.02,21,Mercer PA,2257,1
42085,326.01,21,Mercer PA,6404,1
42085,326.02,21,Mercer PA,4696,1
42085,327.01,21,Mercer PA,4966,1
42085,327.02,21,Mercer PA,2561,1
42085,328,21,Mercer PA,5138,1
42085,329,21,Mercer PA,3183,1
42085,330,21,Mercer PA,4925,1
42085,331,21,Mercer PA,4353,1
42087,9601,9,Mifflin PA,3988,1
42087,9602,9,Mifflin PA,3852,1
42087,9603,9,Mifflin PA,5076,1
42087,9604,9,Mifflin PA,3030,1
42087,9605,9,Mifflin PA,3724,1
42087,9606,9,Mifflin PA,5397,1
42087,9607,9,Mifflin PA,2503,1
42087,9608,9,Mifflin PA,4027,1
42087,9609,9,Mifflin PA,2468,1
42087,9610,9,Mifflin PA,2144,1
42087,9611,9,Mifflin PA,7256,1
42087,9612,9,Mifflin PA,3021,1
42089,3001.01,10,Monroe PA,2649,1
42089,3001.02,10,Monroe PA,5686,1
42089,3001.03,10,Monroe PA,5809,1
42089,3002,10,Monroe PA,9293,1
42089,3003.01,10,Monroe PA,3573,0.9972
42089,3003.01,11,Monroe PA,10,0.0028
42089,3003.02,10,Monroe PA,11622,1
42089,3003.03,11,Monroe PA,6152,1
42089,3003.04,11,Monroe PA,4983,1
42089,3004.01,10,Monroe PA,3943,1
42089,3004.02,10,Monroe PA,5664,1
42089,3004.03,10,Monroe PA,5979,1
42089,3005,10,Monroe PA,5660,0.9979
42089,3005,11,Monroe PA,12,0.0021
42089,3006,10,Monroe PA,362,0.0836
42089,3006,11,Monroe PA,3968,0.9164
42089,3007,10,Monroe PA,3658,0.6582
42089,3007,11,Monroe PA,1900,0.3418
42089,3008,11,Monroe PA,5756,1
42089,3009,11,Monroe PA,5132,1
42089,3010,10,Monroe PA,755,0.0787
42089,3010,11,Monroe PA,8835,0.9213
42089,3011,11,Monroe PA,8235,1
42089,3012.01,11,Monroe PA,10061,1
42089,3012.02,11,Monroe PA,4357,1
42089,3012.03,11,Monroe PA,5435,1
42089,3013.01,11,Monroe PA,6533,1
42089,3013.02,11,Monroe PA,2665,1
42091,2001.03,13,Montgomery PA,3541,1
42091,2001.04,8,Montgomery PA,2402,0.6139
42091,2001.04,13,Montgomery PA,1511,0.3861
42091,2001.05,13,Montgomery PA,2264,1
42091,2001.06,13,Montgomery PA,1563,1
42091,2002,13,Montgomery PA,1351,1
42091,2003.01,13,Montgomery PA,6077,1
42091,2003.05,13,Montgomery PA,2058,1
42091,2003.06,13,Montgomery PA,3681,1
42091,2003.07,13,Montgomery PA,3332,1
42091,2003.08,13,Montgomery PA,4014,1
42091,2003.09,13,Montgomery PA,2697,1
42091,2003.1,13,Montgomery PA,3134,1
42091,2004.01,13,Montgomery PA,3456,1
42091,2004.02,13,Montgomery PA,3937,1
42091,2005.01,8,Montgomery PA,4053,1
42091,2005.02,8,Montgomery PA,5554,1
42091,2005.05,8,Montgomery PA,4778,0.9956
42091,2005.05,13,Montgomery PA,21,0.0044
42091,2005.06,8,Montgomery PA,4528,1
42091,2005.07,8,Montgomery PA,5298,1
42091,2006.02,13,Montgomery PA,5873,1
42091,2006.03,13,Montgomery PA,3353,1
42091,2006.04,13,Montgomery PA,8158,1
42091,2006.05,13,Montgomery PA,4641,1
42091,2007.03,13,Montgomery PA,4070,1
42091,2007.04,13,Montgomery PA,3320,1
42091,2007.07,13,Montgomery PA,3961,1
42091,2007.08,13,Montgomery PA,5361,1
42091,2008,13,Montgomery PA,2605,1
42091,2009.01,13,Montgomery PA,3990,1
42091,2009.02,13,Montgomery PA,1329,1
42091,2009.03,13,Montgomery PA,3934,1
42091,2009.06,13,Montgomery PA,2116,1
42091,2009.07,13,Montgomery PA,2656,1
42091,2009.08,13,Montgomery PA,2046,1
42091,2010.03,13,Montgomery PA,4346,1
42091,2010.04,13,Montgomery PA,4429,1
42091,2010.05,13,Montgomery PA,3689,1
42091,2010.06,13,Montgomery PA,1779,1
42091,2011,13,Montgomery PA,3342,1
42091,2012.01,13,Montgomery PA,5428,1
42091,2012.03,13,Montgomery PA,2914,1
42091,2012.04,13,Montgomery PA,2080,1
42091,2013.01,13,Montgomery PA,3357,1
42091,2013.02,13,Montgomery PA,3069,1
42091,2014.04,13,Montgomery PA,4984,1
42091,2014.06,13,Montgomery PA,4617,1
42091,2014.07,13,Montgomery PA,2414,1
42091,2014.08,13,Montgomery PA,4627,1
42091,2014.09,13,Montgomery PA,4282,1
42091,2014.1,13,Montgomery PA,2444,1
42091,2014.11,13,Montgomery PA,2510,1
42091,2015.01,13,Montgomery PA,3462,1
42091,2015.02,13,Montgomery PA,1843,1
42091,2016.03,13,Montgomery PA,4663,1
42091,2016.04,13,Montgomery PA,3339,1
42091,2016.05,13,Montgomery PA,3086,1
42091,2016.06,13,Montgomery PA,2589,1
42091,2016.07,13,Montgomery PA,3600,1
42091,2016.08,13,Montgomery PA,4580,1
42091,2017.03,13,Montgomery PA,3127,1
42091,2017.04,13,Montgomery PA,3434,1
42091,2017.05,13,Montgomery PA,4538,1
42091,2017.06,13,Montgomery PA,4361,1
42091,2018,13,Montgomery PA,3127,1
42091,2019.01,13,Montgomery PA,4546,1
42091,2019.02,13,Montgomery PA,5808,1
42091,2020,13,Montgomery PA,2577,1
42091,2021,13,Montgomery PA,4478,1
42091,2022.01,13,Montgomery PA,4953,1
42091,2022.02,13,Montgomery PA,2953,1
42091,2023.01,13,Montgomery PA,4865,1
42091,2023.02,13,Montgomery PA,2317,1
42091,2024.01,13,Montgomery PA,3472,1
42091,2024.02,13,Montgomery PA,5105,1
42091,2025,13,Montgomery PA,5012,1
42091,2026.02,13,Montgomery PA,2675,1
42091,2026.03,13,Montgomery PA,3187,1
42091,2026.04,13,Montgomery PA,2336,1
42091,2030,13,Montgomery PA,2630,1
42091,2031.03,13,Montgomery PA,2951,1
42091,2031.04,13,Montgomery PA,4015,1
42091,2031.05,13,Montgomery PA,5456,1
42091,2031.06,13,Montgomery PA,1650,1
42091,2032.03,13,Montgomery PA,4205,1
42091,2032.04,13,Montgomery PA,5728,1
42091,2032.05,13,Montgomery PA,2319,1
42091,2032.07,13,Montgomery PA,3283,1
42091,2032.08,13,Montgomery PA,3027,1
42091,2033.02,13,Montgomery PA,6435,1
42091,2033.03,13,Montgomery PA,3536,1
42091,2033.04,13,Montgomery PA,3238,1
42091,2034.01,13,Montgomery PA,6356,1
42091,2034.02,13,Montgomery PA,5520,1
42091,2034.03,13,Montgomery PA,3025,1
42091,2035,13,Montgomery PA,5971,1
42091,2036.01,13,Montgomery PA,2767,1
42091,2036.02,13,Montgomery PA,3792,1
42091,2037,13,Montgomery PA,1532,1
42091,2038.01,13,Montgomery PA,3409,1
42091,2038.03,13,Montgomery PA,4977,1
42091,2038.04,13,Montgomery PA,2950,1
42091,2039.01,13,Montgomery PA,3101,1
42091,2039.02,13,Montgomery PA,2785,1
42091,2040.02,13,Montgomery PA,3042,1
42091,2040.04,13,Montgomery PA,2868,1
42091,2040.05,13,Montgomery PA,966,1
42091,2040.07,13,Montgomery PA,2261,1
42091,2040.08,13,Montgomery PA,2859,1
42091,2040.09,13,Montgomery PA,1438,1
42091,2040.1,13,Montgomery PA,2611,1
42091,2041.01,13,Montgomery PA,4715,1
42091,2041.02,13,Montgomery PA,2874,1
42091,2042,13,Montgomery PA,1446,1
42091,2043,13,Montgomery PA,2454,1
42091,2044,13,Montgomery PA,3237,1
42091,2045,13,Montgomery PA,4880,1
42091,2046,13,Montgomery PA,4756,1
42091,2047.01,13,Montgomery PA,2260,1
42091,2047.02,13,Montgomery PA,3350,1
42091,2048,13,Montgomery PA,5399,1
42091,2049,13,Montgomery PA,5047,1
42091,2050,13,Montgomery PA,1764,1
42091,2051,13,Montgomery PA,3190,1
42091,2052,13,Montgomery PA,2933,1
42091,2053,13,Montgomery PA,2856,1
42091,2054,13,Montgomery PA,6057,1
42091,2055.01,13,Montgomery PA,3732,1
42091,2055.02,13,Montgomery PA,3340,1
42091,2055.03,13,Montgomery PA,4595,1
42091,2056,13,Montgomery PA,4233,1
42091,2057,7,Montgomery PA,4371,1
42091,2058.01,7,Montgomery PA,2617,1
42091,2058.05,7,Montgomery PA,3132,1
42091,2058.06,7,Montgomery PA,1780,1
42091,2058.07,7,Montgomery PA,2013,1
42091,2058.08,7,Montgomery PA,4671,1
42091,2058.09,7,Montgomery PA,2791,1
42091,2059.03,7,Montgomery PA,2470,1
42091,2059.04,7,Montgomery PA,2019,0.905
42091,2059.04,13,Montgomery PA,212,0.095
42091,2059.05,7,Montgomery PA,3220,1
42091,2059.06,7,Montgomery PA,1938,1
42091,2060.04,13,Montgomery PA,5867,1
42091,2060.05,13,Montgomery PA,4652,1
42091,2060.06,13,Montgomery PA,1924,1
42091,2060.07,13,Montgomery PA,5311,1
42091,2060.08,13,Montgomery PA,4182,1
42091,2060.09,13,Montgomery PA,454,1
42091,2061.02,13,Montgomery PA,5105,1
42091,2061.04,13,Montgomery PA,2383,1
42091,2061.05,13,Montgomery PA,3564,1
42091,2061.06,13,Montgomery PA,4346,1
42091,2062.01,7,Montgomery PA,2584,1
42091,2062.02,7,Montgomery PA,1662,1
42091,2063,13,Montgomery PA,8032,1
42091,2064,13,Montgomery PA,3210,1
42091,2065,13,Montgomery PA,7093,1
42091,2066,13,Montgomery PA,1693,1
42091,2067.01,13,Montgomery PA,6410,1
42091,2067.02,13,Montgomery PA,106,1
42091,2068.01,13,Montgomery PA,5345,1
42091,2068.02,13,Montgomery PA,2444,1
42091,2069.01,13,Montgomery PA,4379,1
42091,2069.04,13,Montgomery PA,5325,1
42091,2069.05,13,Montgomery PA,4777,1
42091,2069.06,13,Montgomery PA,3116,1
42091,2070.01,13,Montgomery PA,5946,1
42091,2070.03,13,Montgomery PA,2564,1
42091,2070.04,13,Montgomery PA,4383,1
42091,2071.01,13,Montgomery PA,5011,1
42091,2071.03,13,Montgomery PA,3782,1
42091,2071.04,13,Montgomery PA,2730,1
42091,2072.01,13,Montgomery PA,2527,1
42091,2072.02,13,Montgomery PA,4203,1
42091,2073,13,Montgomery PA,2469,1
42091,2074,13,Montgomery PA,2363,1
42091,2075,13,Montgomery PA,3024,1
42091,2076,13,Montgomery PA,3109,0.843
42091,2076,15,Montgomery PA,579,0.157
42091,2078,15,Montgomery PA,4885,1
42091,2079,15,Montgomery PA,2196,1
42091,2080,15,Montgomery PA,2732,1
42091,2081,15,Montgomery PA,3103,1
42091,2082.01,15,Montgomery PA,2373,1
42091,2082.03,15,Montgomery PA,3748,1
42091,2082.04,15,Montgomery PA,2983,1
42091,2083.01,15,Montgomery PA,2387,1
42091,2083.02,15,Montgomery PA,4982,1
42091,2084,15,Montgomery PA,3141,1
42091,2085,13,Montgomery PA,4795,1
42091,2086.01,13,Montgomery PA,4081,1
42091,2086.03,13,Montgomery PA,4942,1
42091,2086.04,13,Montgomery PA,4511,1
42091,2087.02,13,Montgomery PA,3266,1
42091,2087.03,13,Montgomery PA,3717,1
42091,2087.04,13,Montgomery PA,4230,1
42091,2088.01,6,Montgomery PA,1130,1
42091,2088.02,6,Montgomery PA,117,0.0391
42091,2088.02,13,Montgomery PA,2872,0.9609
42091,2089.01,6,Montgomery PA,3448,1
42091,2089.03,6,Montgomery PA,2872,1
42091,2089.04,6,Montgomery PA,3020,1
42091,2089.05,6,Montgomery PA,2800,1
42091,2089.06,6,Montgomery PA,4015,1
42091,2090,6,Montgomery PA,1585,1
42091,2091,6,Montgomery PA,4102,1
42091,2092.01,6,Montgomery PA,1597,1
42091,2092.02,6,Montgomery PA,2218,1
42091,2101,13,Montgomery PA,3839,1
42091,2102,13,Montgomery PA,2756,1
42091,2103,13,Montgomery PA,3807,1
42091,2104,13,Montgomery PA,4827,1
42091,2105,13,Montgomery PA,4304,1
42093,9501,11,Montour PA,3808,1
42093,9502,11,Montour PA,4263,1
42093,9503,11,Montour PA,4897,1
42093,9504,11,Montour PA,5268,1
42095,101,15,Northampton PA,3659,1
42095,102,15,Northampton PA,3929,1
42095,103,15,Northampton PA,3297,1
42095,104,15,Northampton PA,4894,1
42095,105,15,Northampton PA,4428,1
42095,106,15,Northampton PA,6672,1
42095,107,15,Northampton PA,4824,1
42095,108,15,Northampton PA,2632,1
42095,109,15,Northampton PA,3334,1
42095,110,15,Northampton PA,5633,1
42095,111,15,Northampton PA,427,1
42095,112,15,Northampton PA,5395,1
42095,113,15,Northampton PA,3176,1
42095,141,15,Northampton PA,5348,1
42095,142,15,Northampton PA,5714,1
42095,143,15,Northampton PA,4324,1
42095,144,15,Northampton PA,2420,1
42095,145,15,Northampton PA,2950,1
42095,146,15,Northampton PA,3053,1
42095,147,15,Northampton PA,2454,1
42095,151,15,Northampton PA,6642,1
42095,152.01,15,Northampton PA,6972,1
42095,152.02,15,Northampton PA,979,1
42095,153,15,Northampton PA,4152,1
42095,154,15,Northampton PA,3228,1
42095,155,15,Northampton PA,5668,1
42095,156,15,Northampton PA,3615,1
42095,157,15,Northampton PA,2812,1
42095,158,15,Northampton PA,6982,1
42095,159.01,15,Northampton PA,5472,1
42095,159.02,15,Northampton PA,3435,1
42095,160.01,15,Northampton PA,5448,1
42095,160.02,15,Northampton PA,4280,1
42095,161,15,Northampton PA,2043,1
42095,162.01,15,Northampton PA,5348,1
42095,162.02,15,Northampton PA,4057,1
42095,163,15,Northampton PA,2814,1
42095,164,15,Northampton PA,2630,1
42095,165,15,Northampton PA,4903,1
42095,166,15,Northampton PA,2678,1
42095,167,15,Northampton PA,4426,1
42095,168,15,Northampton PA,6023,1
42095,169,15,Northampton PA,5259,1
42095,170,15,Northampton PA,1617,1
42095,171,15,Northampton PA,8419,1
42095,172,15,Northampton PA,6367,1
42095,173,15,Northampton PA,2467,1
42095,174.01,15,Northampton PA,4640,1
42095,174.02,15,Northampton PA,3870,1
42095,175.01,15,Northampton PA,3790,1
42095,175.02,15,Northampton PA,4509,1
42095,176.01,15,Northampton PA,8311,1
42095,176.02,15,Northampton PA,9009,1
42095,176.03,15,Northampton PA,3851,1
42095,177.01,15,Northampton PA,7422,1
42095,177.02,15,Northampton PA,2141,1
42095,178,15,Northampton PA,1897,1
42095,179.01,15,Northampton PA,3383,1
42095,179.02,15,Northampton PA,2223,1
42095,180.01,15,Northampton PA,3923,1
42095,180.02,15,Northampton PA,5961,1
42095,181,15,Northampton PA,4837,1
42097,9601,6,Northumberland PA,1677,0.3965
42097,9601,11,Northumberland PA,2553,0.6035
42097,9602,6,Northumberland PA,6910,1
42097,9603,6,Northumberland PA,6659,1
42097,9604,6,Northumberland PA,3488,1
42097,9605,6,Northumberland PA,3735,1
42097,9606,6,Northumberland PA,3714,1
42097,9607,6,Northumberland PA,1861,0.6102
42097,9607,11,Northumberland PA,1189,0.3898
42097,9608,6,Northumberland PA,357,0.0568
42097,9608,11,Northumberland PA,5923,0.9432
42097,9609,11,Northumberland PA,3436,1
42097,9610,11,Northumberland PA,3448,1
42097,9611,11,Northumberland PA,2942,1
42097,9612,11,Northumberland PA,5608,1
42097,9613,11,Northumberland PA,2619,1
42097,9614,11,Northumberland PA,2401,1
42097,9615,11,Northumberland PA,2489,1
42097,9616,11,Northumberland PA,3013,1
42097,9617,11,Northumberland PA,2507,1
42097,9618,6,Northumberland PA,435,0.1189
42097,9618,11,Northumberland PA,3224,0.8811
42097,9619,6,Northumberland PA,5856,1
42097,9620,6,Northumberland PA,3844,1
42097,9621,6,Northumberland PA,2779,1
42097,9622,6,Northumberland PA,3987,1
42097,9623,6,Northumberland PA,4257,0.8658
42097,9623,11,Northumberland PA,660,0.1342
42097,9624,11,Northumberland PA,2985,1
42099,301,9,Perry PA,1122,0.2411
42099,301,17,Perry PA,3531,0.7589
42099,302,17,Perry PA,7500,1
42099,303.01,17,Perry PA,4521,1
42099,303.02,17,Perry PA,4648,1
42099,304,17,Perry PA,4633,1
42099,305.01,17,Perry PA,5095,1
42099,305.02,9,Perry PA,5307,1
42099,306.01,9,Perry PA,4262,1
42099,306.02,9,Perry PA,2983,1
42101,1,1,Philadelphia PA,23,0.0087
42101,1,3,Philadelphia PA,2627,0.9913
42101,2,1,Philadelphia PA,1362,1
42101,3,2,Philadelphia PA,2570,1
42101,4,2,Philadelphia PA,4313,1
42101,5,1,Philadelphia PA,1126,1
42101,6,1,Philadelphia PA,1315,1
42101,7,2,Philadelphia PA,2564,1
42101,8,2,Philadelphia PA,8461,1
42101,9,1,Philadelphia PA,4602,0.9261
42101,9,3,Philadelphia PA,367,0.0739
42101,10,1,Philadelphia PA,848,0.146
42101,10,3,Philadelphia PA,4960,0.854
42101,11,1,Philadelphia PA,5022,0.8476
42101,11,3,Philadelphia PA,903,0.1524
42101,12,1,Philadelphia PA,2115,0.2596
42101,12,2,Philadelphia PA,6033,0.7404
42101,13,1,Philadelphia PA,4353,1
42101,14,1,Philadelphia PA,3585,1
42101,15,1,Philadelphia PA,1747,0.8017
42101,15,3,Philadelphia PA,432,0.1983
42101,16,1,Philadelphia PA,847,0.4276
42101,16,3,Philadelphia PA,1134,0.5724
42101,17,1,Philadelphia PA,2042,0.8455
42101,17,3,Philadelphia PA,373,0.1545
42101,18,1,Philadelphia PA,2182,0.9099
42101,18,3,Philadelphia PA,216,0.0901
42101,19,1,Philadelphia PA,2686,1
42101,20,2,Philadelphia PA,2334,1
42101,21,2,Philadelphia PA,2340,1
42101,22,1,Philadelphia PA,786,0.3602
42101,22,2,Philadelphia PA,1396,0.6398
42101,23,1,Philadelphia PA,2480,1
42101,24,1,Philadelphia PA,4426,1
42101,25,1,Philadelphia PA,3149,1
42101,27,1,Philadelphia PA,7658,1
42101,28,1,Philadelphia PA,9255,1
42101,29,1,Philadelphia PA,4050,1
42101,30,1,Philadelphia PA,2001,0.2452
42101,30,2,Philadelphia PA,6159,0.7548
42101,31,2,Philadelphia PA,5161,1
42101,32,2,Philadelphia PA,5587,1
42101,33,2,Philadelphia PA,6235,1
42101,34,2,Philadelphia PA,363,1
42101,35,2,Philadelphia PA,126,1
42101,36,2,Philadelphia PA,5724,1
42101,37.01,1,Philadelphia PA,1862,0.2637
42101,37.01,2,Philadelphia PA,5199,0.7363
42101,37.02,1,Philadelphia PA,2747,0.8147
42101,37.02,2,Philadelphia PA,625,0.1853
42101,38,1,Philadelphia PA,3851,1
42101,39.01,1,Philadelphia PA,6192,1
42101,39.02,1,Philadelphia PA,5630,1
42101,40.01,1,Philadelphia PA,4036,1
42101,40.02,1,Philadelphia PA,5024,1
42101,41.01,1,Philadelphia PA,5737,1
42101,41.02,1,Philadelphia PA,7316,1
42101,42.01,1,Philadelphia PA,5449,1
42101,42.02,1,Philadelphia PA,5053,1
42101,44,1,Philadelphia PA,1088,1
42101,45,1,Philadelphia PA,3066,1
42101,46,1,Philadelphia PA,185,1
42101,47,1,Philadelphia PA,2561,1
42101,48,1,Philadelphia PA,472,1
42101,51,1,Philadelphia PA,611,1
42101,52,1,Philadelphia PA,1,1
42101,54,1,Philadelphia PA,1248,1
42101,55,1,Philadelphia PA,5777,1
42101,56,1,Philadelphia PA,1230,1
42101,60,1,Philadelphia PA,6127,1
42101,61,1,Philadelphia PA,2957,1
42101,62,1,Philadelphia PA,4127,1
42101,63,1,Philadelphia PA,4546,1
42101,64,1,Philadelphia PA,4658,1
42101,65,1,Philadelphia PA,1855,0.3546
42101,65,2,Philadelphia PA,3376,0.6454
42101,66,1,Philadelphia PA,3979,1
42101,67,1,Philadelphia PA,6991,1
42101,68,1,Philadelphia PA,1,1
42101,69,1,Philadelphia PA,2338,0.8627
42101,69,2,Philadelphia PA,372,0.1373
42101,70,1,Philadelphia PA,792,0.1726
42101,70,2,Philadelphia PA,3796,0.8274
42101,71,1,Philadelphia PA,641,0.0771
42101,71,2,Philadelphia PA,7669,0.9229
42101,72,2,Philadelphia PA,5421,1
42101,73,2,Philadelphia PA,3255,1
42101,74,2,Philadelphia PA,4559,1
42101,76,2,Philadelphia PA,2419,1
42101,77,2,Philadelphia PA,1850,1
42101,78,2,Philadelphia PA,4690,1
42101,79,2,Philadelphia PA,4777,1
42101,80,2,Philadelphia PA,4481,1
42101,81,2,Philadelphia PA,8288,1
42101,82,2,Philadelphia PA,7297,1
42101,83.01,2,Philadelphia PA,4420,1
42101,83.02,2,Philadelphia PA,4535,1
42101,84,2,Philadelphia PA,4798,1
42101,85,2,Philadelphia PA,6539,1
42101,86,2,Philadelphia PA,6224,1
42101,87,2,Philadelphia PA,6733,1
42101,88,2,Philadelphia PA,8307,1
42101,89,2,Philadelphia PA,3226,1
42101,90,2,Philadelphia PA,5452,1
42101,91,2,Philadelphia PA,2812,1
42101,92,2,Philadelphia PA,3075,1
42101,93,2,Philadelphia PA,4609,1
42101,94,2,Philadelphia PA,3871,1
42101,95,2,Philadelphia PA,3588,1
42101,96,2,Philadelphia PA,4504,1
42101,97,2,Philadelphia PA,35,1
42101,98,2,Philadelphia PA,7768,1
42101,99,2,Philadelphia PA,381,1
42101,100,2,Philadelphia PA,4218,1
42101,101,2,Philadelphia PA,5841,1
42101,102,2,Philadelphia PA,3208,1
42101,103,2,Philadelphia PA,2588,1
42101,104,2,Philadelphia PA,3498,1
42101,105,2,Philadelphia PA,3503,1
42101,106,2,Philadelphia PA,1565,1
42101,107,2,Philadelphia PA,3671,1
42101,108,2,Philadelphia PA,4273,1
42101,109,2,Philadelphia PA,2553,1
42101,110,2,Philadelphia PA,3817,1
42101,111,2,Philadelphia PA,4204,1
42101,112,2,Philadelphia PA,6107,1
42101,113,2,Philadelphia PA,3132,1
42101,114,2,Philadelphia PA,6612,1
42101,115,2,Philadelphia PA,4274,1
42101,116,2,Philadelphia PA,4033,1
42101,117,2,Philadelphia PA,2738,1
42101,118,2,Philadelphia PA,5987,1
42101,119,2,Philadelphia PA,5596,1
42101,120,2,Philadelphia PA,1661,1
42101,121,2,Philadelphia PA,3340,1
42101,122,2,Philadelphia PA,8016,1
42101,123,2,Philadelphia PA,16,1
42101,125,2,Philadelphia PA,4352,1
42101,126,1,Philadelphia PA,835,1
42101,127,1,Philadelphia PA,727,1
42101,128,1,Philadelphia PA,54,0.2288
42101,128,3,Philadelphia PA,182,0.7712
42101,129,1,Philadelphia PA,45,0.0814
42101,129,3,Philadelphia PA,508,0.9186
42101,130,1,Philadelphia PA,994,1
42101,131,1,Philadelphia PA,1676,1
42101,132,1,Philadelphia PA,2158,1
42101,133,2,Philadelphia PA,2249,1
42101,134,2,Philadelphia PA,5386,1
42101,135,2,Philadelphia PA,3437,1
42101,136,2,Philadelphia PA,5962,1
42101,137,2,Philadelphia PA,5052,1
42101,138,2,Philadelphia PA,2339,1
42101,139,1,Philadelphia PA,572,0.2106
42101,139,2,Philadelphia PA,2144,0.7894
42101,140,1,Philadelphia PA,3011,1
42101,141,1,Philadelphia PA,2303,1
42101,142,1,Philadelphia PA,1729,0.7964
42101,142,3,Philadelphia PA,442,0.2036
42101,143,3,Philadelphia PA,1449,1
42101,144,3,Philadelphia PA,3217,1
42101,145,1,Philadelphia PA,1431,1
42101,146,1,Philadelphia PA,3260,1
42101,147,1,Philadelphia PA,2338,1
42101,148,1,Philadelphia PA,702,0.9461
42101,148,2,Philadelphia PA,40,0.0539
42101,149,1,Philadelphia PA,3914,0.8446
42101,149,2,Philadelphia PA,720,0.1554
42101,150,2,Philadelphia PA,110,1
